Population (in K),Carpool (%),Toll ($),day,time in mins,Toll lane speed in km/h, Reg Lane 1  speed,Reg Lane 2 speed,Reg Lane 3 speed, all reg lane avg speed,carpool Lane speed, Toll lane cars num,Reg Lane 1 cars num,Reg Lane 2 cars num,Reg Lane 3 cars num, All Reg Lane cars num, carpool Lane cars num 
15,15,4,1,6.5,100.008,91.4703,96.5224,96.4381,94.8102,83.647,0,642,450,242,1334,234
15,15,4,1,6.6,100.008,88.5748,94.6769,94.8029,92.6848,81.4921,0,817,676,433,1926,359
15,15,4,1,6.7,100.008,84.4394,92.4697,91.8398,89.583,79.6436,0,995,933,740,2668,527
15,15,4,1,6.8,100.008,81.7565,87.5868,88.351,85.8981,78.4986,0,1239,1221,987,3447,660
15,15,4,1,6.9,100.008,77.8461,85.779,85.4357,83.0202,78.3079,0,1428,1412,1268,4108,858
15,15,4,1,7,100.008,77.2759,83.3845,81.9681,80.8761,78.0577,0,1577,1578,1541,4696,998
15,15,4,1,7.1,100.008,76.2788,81.0284,80.7808,79.3627,77.3761,0,1713,1716,1693,5122,1202
15,15,4,1,7.2,100.008,76.2805,79.5619,79.109,78.3171,76.0296,1,1835,1835,1829,5499,1410
15,15,4,1,7.3,100.008,73.632,79.8592,78.0706,77.1873,74.5143,1,1950,1892,1951,5793,1378
15,15,4,1,7.4,100.008,73.5093,78.1346,75.8695,75.8378,74.1152,1,2019,1997,2068,6084,1391
15,15,4,1,7.5,98.0046,73.4326,75.5759,73.7732,74.2606,71.3181,7,2063,2064,2118,6245,1318
15,15,4,1,7.6,98.0046,71.743,75.4898,73.4906,73.5744,69.0169,7,2135,2089,2129,6353,1194
15,15,4,1,7.7,96.8371,70.777,73.8685,71.8987,72.1814,66.9161,7,2169,2134,2178,6481,1112
15,15,4,1,7.8,96.8371,71.0875,74.3673,70.5127,71.9892,67.1439,6,2038,1976,2030,6044,985
15,15,4,1,7.9,96.1099,69.3992,72.179,68.3839,69.9874,64.2099,6,1866,1776,1784,5426,924
15,15,4,1,8,100.008,65.3574,68.5214,67.075,66.9846,64.1291,6,1706,1543,1504,4753,904
15,15,4,1,8.1,100.008,62.1845,62.2984,60.5463,61.6764,66.7173,0,1443,1307,1267,4017,646
15,15,4,1,8.2,99.3941,57.0401,51.7843,48.2899,52.3714,76.9148,3,1185,1044,1031,3260,423
15,15,4,1,8.3,94.5326,50.8125,43.3515,38.0031,44.0557,75.6933,13,947,780,768,2495,167
15,15,4,1,8.4,91.6849,53.0177,46.7615,38.6424,46.1405,88.7112,16,649,533,529,1711,114
15,15,4,1,8.5,91.3638,92.3361,96.5223,100.008,96.2888,86.9475,19,366,289,283,938,21
15,15,4,1,8.6,90.4514,91.8073,98.0837,100.008,96.633,87.6348,19,97,39,31,167,17
15,15,4,1,8.7,87.1739,90.941,100.008,100.008,96.9857,88.8397,18,33,0,0,33,12
15,15,4,1,8.8,84.4013,93.3107,100.008,100.008,97.7756,89.5765,15,12,0,0,12,8
15,15,4,1,8.9,89.5373,94.499,100.008,100.008,98.1717,100.008,10,9,0,0,9,5
15,15,4,1,9,100.008,92.2581,100.008,100.008,97.4247,100.008,1,4,0,0,4,1
15,15,4,1,9.1,100.008,94.8027,100.008,100.008,98.2729,100.008,0,3,0,0,3,1
15,15,4,1,9.2,100.008,100.008,100.008,100.008,100.008,100.008,0,2,0,0,2,0
15,15,5,1,5.5,100.008,100.008,100.008,100.008,100.008,100.008,0,0,0,0,0,1
15,15,5,1,5.6,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,1
15,15,5,1,5.7,100.008,95.4257,100.008,100.008,98.4806,100.008,0,12,0,0,12,2
15,15,5,1,5.8,100.008,94.9217,100.008,100.008,98.3126,95.1784,0,26,0,0,26,4
15,15,5,1,5.9,100.008,95.6664,100.008,100.008,98.5608,96.2795,0,47,2,0,49,9
15,15,5,1,6,100.008,96.316,97.9493,100.008,98.0911,96.9201,0,90,9,0,99,12
15,15,5,1,6.1,100.008,96.0331,97.7028,98.2539,97.3299,97.5426,0,142,29,3,174,26
15,15,5,1,6.2,100.008,95.9366,98.07,99.255,97.7539,95.0285,0,236,45,9,290,52
15,15,5,1,6.3,100.008,95.1125,98.5912,96.8858,96.8632,93.5744,0,333,111,27,471,76
15,15,5,1,6.4,100.008,93.6711,97.7857,96.2148,95.8905,91.1231,0,470,228,66,764,138
15,15,5,1,6.5,100.008,91.4512,96.5632,97.5878,95.2007,88.4981,0,581,392,194,1167,214
15,15,5,1,6.6,100.008,89.3247,94.5972,93.9415,92.6211,85.7239,0,757,626,380,1763,320
15,15,5,1,6.7,100.008,85.2998,91.7694,92.3364,89.8019,83.9962,0,960,878,649,2487,453
15,15,5,1,6.8,100.008,81.8495,88.2426,88.3012,86.1311,80.8878,0,1192,1144,945,3281,590
15,15,5,1,6.9,100.008,79.1139,85.3508,85.9373,83.4673,79.2791,0,1371,1396,1218,3985,760
15,15,5,1,7,100.008,77.3625,83.912,83.0156,81.43,76.3469,0,1569,1566,1463,4598,948
15,15,5,1,7.1,100.008,75.8817,82.033,82.1597,80.0248,75.1084,0,1716,1714,1678,5108,1084
15,15,5,1,7.2,100.008,73.8876,81.6747,80.652,78.7381,72.85,0,1865,1807,1811,5483,1223
15,15,5,1,7.3,100.008,73.5811,81.4463,78.7934,77.9403,72.6182,0,1947,1887,1931,5765,1322
15,15,5,1,7.4,100.008,73.3196,79.5418,77.8643,76.9086,72.8297,0,2037,1978,2020,6035,1418
15,15,5,1,7.5,91.6679,72.6679,77.3536,75.3088,75.1101,73.0244,2,2060,2024,2078,6162,1435
15,15,5,1,7.6,92.4181,72.7406,75.266,73.4733,73.8266,71.8012,6,2096,2060,2116,6272,1406
15,15,5,1,7.7,90.5884,71.4713,75.8228,72.0535,73.1159,74.0274,6,2125,2087,2174,6386,1259
15,15,5,1,7.8,90.5884,71.0157,74.9247,71.806,72.5821,71.9273,6,2065,2014,2076,6155,1047
15,15,5,1,7.9,87.1826,69.0787,74.3553,70.7673,71.4004,73.4655,6,1917,1808,1833,5558,965
15,15,5,1,8,86.9586,67.6999,72.9589,67.1345,69.2644,76.15,6,1728,1534,1599,4861,726
15,15,5,1,8.1,100.008,63.653,67.2627,62.5638,64.4932,75.3118,3,1513,1330,1313,4156,474
15,15,5,1,8.2,100.008,60.0359,58.4716,53.6969,57.4015,79.2374,1,1267,1086,1074,3427,374
15,15,5,1,8.3,84.8899,52.0547,46.0344,38.9091,45.6661,85.7097,5,1027,820,818,2665,235
15,15,5,1,8.4,87.7135,56.2918,45.2914,37.1221,46.2351,82.0144,7,735,564,581,1880,153
15,15,5,1,8.5,82.6305,92.3725,93.075,64.7056,83.3844,75.563,7,440,345,330,1115,56
15,15,5,1,8.6,77.105,92.8063,95.9911,100.008,96.2685,85.6277,7,179,95,83,357,52
15,15,5,1,8.7,77.1033,92.7047,100.008,100.008,97.5736,84.876,7,50,7,0,57,16
15,15,5,1,8.8,72.1398,90.4965,100.008,100.008,96.8375,81.3028,7,18,3,0,21,8
15,15,5,1,8.9,100.008,96.3316,100.008,100.008,98.7825,87.1687,7,7,0,0,7,6
15,15,5,1,9,100.008,94.8027,100.008,100.008,98.2729,100.008,0,4,0,0,4,1
15,15,5,1,9.1,100.008,100.008,100.008,100.008,100.008,100.008,0,2,0,0,2,0
15,15,5,1,9.2,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,15,6,1,5.6,100.008,95.3946,100.008,100.008,98.4702,100.008,0,5,0,0,5,1
15,15,6,1,5.7,100.008,95.4944,100.008,100.008,98.5035,100.008,0,14,0,0,14,2
15,15,6,1,5.8,100.008,94.4429,100.008,100.008,98.153,100.008,0,26,1,0,27,2
15,15,6,1,5.9,100.008,95.7075,97.6784,100.008,97.7979,99.3864,0,60,4,0,64,7
15,15,6,1,6,100.008,96.5357,97.1715,100.008,97.9051,94.9337,0,110,15,1,126,20
15,15,6,1,6.1,100.008,95.6082,98.2735,99.093,97.6582,95.581,0,191,42,6,239,38
15,15,6,1,6.2,100.008,95.2066,97.6761,97.7897,96.8908,90.6482,0,304,93,17,414,74
15,15,6,1,6.3,100.008,94.708,98.3459,99.2429,97.4323,87.9598,0,431,201,52,684,118
15,15,6,1,6.4,100.008,91.7606,97.0503,97.7456,95.5188,84.4676,0,567,359,168,1094,181
15,15,6,1,6.5,100.008,89.9244,96.4665,96.1148,94.1686,81.5827,0,727,554,307,1588,278
15,15,6,1,6.6,100.008,86.3735,93.0741,93.6705,91.0394,78.2219,0,934,792,587,2313,387
15,15,6,1,6.7,100.008,83.0227,87.8661,87.7037,86.1975,77.5272,0,1177,1070,852,3099,539
15,15,6,1,6.8,100.008,80.4238,86.1183,85.1663,83.9028,76.772,0,1328,1353,1153,3834,714
15,15,6,1,6.9,100.008,78.5161,84.2524,82.5388,81.7691,75.5638,0,1550,1477,1404,4431,882
15,15,6,1,7,100.008,76.6853,81.5902,82.2751,80.1835,73.746,0,1683,1668,1606,4957,1100
15,15,6,1,7.1,100.008,76.0477,79.8339,79.9442,78.6086,72.5353,0,1808,1786,1763,5357,1232
15,15,6,1,7.2,100.008,75.9376,80.649,77.1548,77.9138,71.6905,0,1874,1867,1934,5675,1363
15,15,6,1,7.3,100.008,75.5384,79.5025,74.7655,76.6021,71.889,0,1983,1958,2079,6020,1402
15,15,6,1,7.4,96.6976,73.6316,77.2585,73.5714,74.8205,69.6616,2,2044,2033,2147,6224,1439
15,15,6,1,7.5,96.6976,71.8218,76.1405,73.007,73.6564,69.0429,2,2131,2060,2155,6346,1431
15,15,6,1,7.6,93.472,70.863,74.1839,70.7566,71.9345,68.9115,4,2150,2111,2202,6463,1308
15,15,6,1,7.7,93.472,69.362,74.1456,69.7001,71.0693,66.7075,4,2144,2055,2154,6353,1187
15,15,6,1,7.8,91.2934,69.6988,72.0889,68.7043,70.164,65.6602,4,1963,1905,1922,5790,1121
15,15,6,1,7.9,90.2465,66.9739,71.0798,66.751,68.2682,73.6118,3,1789,1666,1666,5121,885
15,15,6,1,8,90.2465,62.9637,65.8373,62.7984,63.8665,74.2382,2,1603,1436,1378,4417,645
15,15,6,1,8.1,100.008,58.3122,58.852,54.7505,57.3049,75.7392,2,1374,1180,1147,3701,424
15,15,6,1,8.2,100.008,51.7617,45.0531,40.9789,45.9312,80.4821,2,1094,926,912,2932,343
15,15,6,1,8.3,97.4435,53.5772,42.9968,37.605,44.7264,77.5193,4,828,656,665,2149,202
15,15,6,1,8.4,98.2983,63.3862,46.8196,40.4348,50.2135,79.3413,6,542,419,423,1384,86
15,15,6,1,8.5,98.2983,92.5617,98.0874,100.008,96.8857,78.6536,6,254,187,166,607,46
15,15,6,1,8.6,96.5886,91.8954,100.008,100.008,97.3038,85.5213,6,60,7,0,67,34
15,15,6,1,8.7,94.879,91.4308,100.008,100.008,97.1489,87.7594,6,26,1,0,27,18
15,15,6,1,8.8,100.008,93.6721,100.008,100.008,97.896,82.6101,4,11,0,0,11,9
15,15,6,1,8.9,100.008,92.2581,100.008,100.008,97.4247,100.008,0,7,0,0,7,7
15,15,6,1,9,100.008,90.103,100.008,100.008,96.7063,100.008,0,3,0,0,3,1
15,15,6,1,9.1,100.008,100.008,100.008,100.008,100.008,100.008,0,3,0,0,3,0
15,15,6,1,9.2,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,15,7,1,5.4,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,15,7,1,5.5,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,1
15,15,7,1,5.6,100.008,95.3946,100.008,100.008,98.4702,100.008,0,5,0,0,5,1
15,15,7,1,5.7,100.008,94.5092,100.008,100.008,98.1751,100.008,0,10,1,0,11,1
15,15,7,1,5.8,100.008,94.0352,100.008,100.008,98.0171,97.6435,0,24,2,0,26,6
15,15,7,1,5.9,100.008,95.7299,100.008,100.008,98.582,95.6373,0,55,6,0,61,13
15,15,7,1,6,100.008,97.0137,98.5572,100.008,98.5263,95.1623,0,105,10,0,115,27
15,15,7,1,6.1,100.008,96.3665,97.1726,100.008,97.8491,93.7585,0,184,24,4,212,46
15,15,7,1,6.2,100.008,95.1762,98.2777,99.5335,97.6625,91.953,0,276,93,16,385,87
15,15,7,1,6.3,100.008,94.0585,98.4195,98.6888,97.0556,90.1079,0,414,194,50,658,133
15,15,7,1,6.4,100.008,92.501,96.6696,96.5429,95.2379,87.4091,0,574,336,149,1059,210
15,15,7,1,6.5,100.008,89.7919,95.1356,95.4517,93.4598,83.8757,0,714,545,337,1596,309
15,15,7,1,6.6,100.008,87.4439,93.8062,93.1048,91.4516,80.4343,0,905,793,585,2283,429
15,15,7,1,6.7,100.008,82.9133,91.0034,90.6258,88.1808,78.9157,0,1146,1067,834,3047,592
15,15,7,1,6.8,100.008,79.8735,86.0732,86.4715,84.1394,77.8816,0,1323,1324,1167,3814,771
15,15,7,1,6.9,100.008,78.1509,84.304,83.1635,81.8728,76.9801,0,1519,1508,1384,4411,936
15,15,7,1,7,100.008,76.0692,82.9743,80.429,79.8242,76.5188,0,1669,1663,1631,4963,1086
15,15,7,1,7.1,100.008,75.1419,82.0665,80.1013,79.1032,75.3044,0,1801,1763,1776,5340,1279
15,15,7,1,7.2,100.008,75.3097,81.0188,76.8242,77.7176,74.8912,0,1891,1829,1941,5661,1366
15,15,7,1,7.3,100.008,75.191,79.6617,74.6097,76.4874,74.397,0,1964,1941,2063,5968,1479
15,15,7,1,7.4,100.008,73.3119,77.7012,74.2196,75.0775,76.1524,0,2044,2004,2117,6165,1455
15,15,7,1,7.5,95.4121,73.2931,75.9719,73.6015,74.2888,74.2086,1,2086,2066,2132,6284,1295
15,15,7,1,7.6,98.476,71.2335,74.3031,71.8884,72.475,73.0068,3,2140,2108,2159,6407,1133
15,15,7,1,7.7,98.476,70.9531,72.9388,71.4929,71.7949,72.1027,3,2126,2110,2150,6386,984
15,15,7,1,7.8,98.476,68.8645,73.2418,69.3486,70.485,70.6373,3,1988,1881,1926,5795,919
15,15,7,1,7.9,98.476,67.7896,71.9776,67.0068,68.9247,74.5036,3,1805,1673,1682,5160,693
15,15,7,1,8,100.008,64.1103,68.0054,64.1139,65.4099,74.6164,3,1620,1433,1408,4461,463
15,15,7,1,8.1,100.008,59.775,60.701,56.689,59.055,78.647,3,1370,1185,1173,3728,410
15,15,7,1,8.2,100.008,52.3487,48.3748,42.3787,47.7007,80.6644,1,1098,947,927,2972,300
15,15,7,1,8.3,100.008,50.548,42.897,37.9579,43.801,77.943,3,821,692,681,2194,122
15,15,7,1,8.4,100.008,60.3607,44.741,38.8618,47.9878,76.8254,4,551,439,438,1428,76
15,15,7,1,8.5,100.008,92.9686,100.008,82.0666,91.6811,72.9385,4,267,192,190,649,58
15,15,7,1,8.6,100.008,92.7111,98.6959,100.008,97.1384,85.0277,4,54,7,0,61,32
15,15,7,1,8.7,100.008,91.2832,100.008,100.008,97.0997,86.7557,3,31,2,0,33,16
15,15,7,1,8.8,100.008,94.5772,100.008,100.008,98.1977,100.008,2,16,0,0,16,3
15,15,7,1,8.9,100.008,94.1955,100.008,100.008,98.0705,100.008,0,8,0,0,8,1
15,15,7,1,9,100.008,100.008,100.008,100.008,100.008,100.008,0,3,0,0,3,0
15,15,8,1,5.5,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,0
15,15,8,1,5.6,100.008,98.4655,100.008,100.008,99.4938,100.008,0,4,0,0,4,0
15,15,8,1,5.7,100.008,93.8982,100.008,100.008,97.9714,100.008,0,9,2,0,11,1
15,15,8,1,5.8,100.008,94.7229,97.4499,100.008,97.3936,93.0338,0,22,2,1,25,5
15,15,8,1,5.9,100.008,95.8388,97.3099,100.008,97.7189,95.1844,0,53,6,1,60,9
15,15,8,1,6,100.008,96.7543,99.5316,100.008,98.7646,93.5649,0,99,9,0,108,22
15,15,8,1,6.1,100.008,96.7085,98.3955,99.4866,98.1969,92.022,0,155,22,3,180,37
15,15,8,1,6.2,100.008,95.9147,98.4397,95.6332,96.6625,92.5654,0,258,63,13,334,59
15,15,8,1,6.3,100.008,94.9647,98.1333,98.4641,97.1874,89.1928,0,352,144,40,536,102
15,15,8,1,6.4,100.008,93.4689,97.751,98.0457,96.4219,86.876,0,480,286,93,859,169
15,15,8,1,6.5,100.008,92.0606,97.2454,97.7963,95.7008,83.2775,0,631,433,206,1270,249
15,15,8,1,6.6,100.008,89.1531,95.8733,95.6339,93.5535,81.1817,0,791,645,404,1840,343
15,15,8,1,6.7,100.008,84.9844,92.0357,93.1573,90.0591,78.9778,0,1003,918,660,2581,465
15,15,8,1,6.8,100.008,81.5543,88.3913,88.0882,86.0113,77.7039,0,1214,1167,963,3344,616
15,15,8,1,6.9,100.008,80.4467,86.3108,85.2839,84.0138,74.718,0,1383,1376,1266,4025,766
15,15,8,1,7,100.008,78.1076,84.0924,83.3249,81.8417,73.9883,0,1560,1561,1497,4618,977
15,15,8,1,7.1,100.008,77.379,82.8645,80.0873,80.1103,73.2711,0,1698,1686,1690,5074,1153
15,15,8,1,7.2,100.008,77.34,80.1406,78.8969,78.7925,74.7121,0,1779,1801,1846,5426,1357
15,15,8,1,7.3,100.008,73.9765,79.7657,78.0178,77.2533,75.6818,0,1912,1906,1948,5766,1349
15,15,8,1,7.4,100.008,72.6747,79.2824,77.0732,76.3434,75.6856,0,2013,1960,2023,5996,1425
15,15,8,1,7.5,100.008,71.7255,77.6782,75.1158,74.8398,75.828,0,2060,1997,2074,6131,1384
15,15,8,1,7.6,96.3078,71.7307,76.8857,74.5682,74.3949,73.1527,1,2116,2031,2104,6251,1373
15,15,8,1,7.7,96.3078,71.6419,75.9431,72.1499,73.245,71.6945,1,2133,2079,2173,6385,1190
15,15,8,1,7.8,96.3078,69.7158,75.9241,71.535,72.3916,75.7046,1,2069,1959,2028,6056,993
15,15,8,1,7.9,96.3078,70.3641,74.4712,71.2184,72.0179,74.2876,1,1886,1784,1779,5449,757
15,15,8,1,8,96.3078,67.0564,72.2173,68.2707,69.1815,77.5765,1,1705,1544,1517,4766,647
15,15,8,1,8.1,100.008,63.5389,66.4255,63.3592,64.4412,78.0029,1,1490,1286,1262,4038,409
15,15,8,1,8.2,81.4927,58.8685,57.9944,53.7377,56.8669,79.5299,1,1244,1033,1044,3321,347
15,15,8,1,8.3,90.7504,51.4275,44.6099,39.8431,45.2935,78.5583,2,981,791,775,2547,216
15,15,8,1,8.4,90.7504,57.3879,46.6016,38.4439,47.4778,80.7278,2,698,536,538,1772,138
15,15,8,1,8.5,90.7504,93.3162,99.4173,99.9803,97.5713,79.53,2,409,293,306,1008,69
15,15,8,1,8.6,90.7504,93.1299,99.7867,100.008,97.6415,80.3468,2,136,59,45,240,41
15,15,8,1,8.7,90.7504,93.4081,53.7744,100.008,82.3968,87.7847,2,51,7,0,58,32
15,15,8,1,8.8,100.008,93.2475,100.008,100.008,97.7545,88.4153,2,27,0,0,27,14
15,15,8,1,8.9,100.008,93.6995,100.008,100.008,97.9052,94.8027,0,14,2,0,16,7
15,15,8,1,9,100.008,93.5884,100.008,100.008,97.8681,89.5975,0,7,1,0,8,2
15,15,8,1,9.1,100.008,100.008,100.008,100.008,100.008,100.008,0,2,0,0,2,1
15,15,9,1,5.4,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,15,9,1,5.5,100.008,97.9514,100.008,100.008,99.3225,100.008,0,3,0,0,3,0
15,15,9,1,5.6,100.008,95.4257,100.008,100.008,98.4806,100.008,0,12,0,0,12,1
15,15,9,1,5.7,100.008,95.4727,100.008,92.691,96.0572,100.008,0,15,0,1,16,1
15,15,9,1,5.8,100.008,94.6117,98.5425,100.008,97.7207,100.008,0,28,4,1,33,1
15,15,9,1,5.9,100.008,95.6788,100.008,99.2526,98.3131,96.3434,0,58,6,2,66,10
15,15,9,1,6,100.008,96.7599,98.9269,100.008,98.5649,93.7183,0,110,12,1,123,17
15,15,9,1,6.1,100.008,96.1989,99.3201,93.2093,96.2428,94.1757,0,184,33,1,218,28
15,15,9,1,6.2,100.008,95.721,98.3682,99.7929,97.9607,92.4202,0,272,69,11,352,56
15,15,9,1,6.3,100.008,95.4075,97.8863,98.4674,97.2537,88.6426,0,379,144,52,575,85
15,15,9,1,6.4,100.008,93.4747,97.9838,98.5231,96.6605,86.794,0,505,268,104,877,148
15,15,9,1,6.5,100.008,91.1457,96.2735,97.082,94.8337,83.5011,0,661,452,213,1326,230
15,15,9,1,6.6,100.008,88.0161,94.7903,95.0898,92.6321,80.8306,0,809,683,435,1927,324
15,15,9,1,6.7,100.008,83.0571,91.017,90.3178,88.1306,80.804,0,1057,943,696,2696,454
15,15,9,1,6.8,100.008,80.6733,86.8816,86.8767,84.8105,79.2746,0,1262,1198,1007,3467,640
15,15,9,1,6.9,100.008,78.7397,83.7705,84.4733,82.3279,76.9521,0,1410,1442,1278,4130,801
15,15,9,1,7,100.008,78.5694,82.6008,81.4892,80.8865,75.9057,0,1583,1612,1552,4747,997
15,15,9,1,7.1,100.008,77.8377,79.9863,78.7734,78.8658,75.1187,0,1715,1752,1728,5195,1164
15,15,9,1,7.2,100.008,75.3528,80.6977,78.3162,78.1222,74.5347,0,1872,1835,1879,5586,1368
15,15,9,1,7.3,100.008,74.3205,79.1714,77.8456,77.1125,74.5227,0,1961,1922,1955,5838,1366
15,15,9,1,7.4,100.008,72.2117,76.554,76.3488,75.0382,74.2424,0,2067,2023,2044,6134,1472
15,15,9,1,7.5,92.1993,71.789,75.7189,74.0096,73.8392,75.1699,1,2092,2061,2122,6275,1467
15,15,9,1,7.6,92.1993,70.2386,74.4329,72.9708,72.5475,72.8648,1,2155,2089,2148,6392,1388
15,15,9,1,7.7,92.1993,69.58,73.6672,71.1024,71.4499,74.2251,1,2182,2121,2204,6507,1220
15,15,9,1,7.8,92.1993,69.4864,72.7219,70.1043,70.7708,74.2149,1,2066,1979,2019,6064,1023
15,15,9,1,7.9,92.1993,68.9351,72.4379,67.886,69.753,77.3861,1,1880,1776,1814,5470,803
15,15,9,1,8,100.008,66.1626,68.8249,64.492,66.4932,75.9552,1,1679,1555,1546,4780,565
15,15,9,1,8.1,100.008,61.2017,64.1184,58.6331,61.3178,75.431,0,1447,1284,1297,4028,404
15,15,9,1,8.2,83.6661,55.2277,53.4975,47.9655,52.2302,77.155,1,1208,1042,1055,3305,236
15,15,9,1,8.3,94.5607,50.3776,41.0257,38.1348,43.1794,80.0251,3,964,814,777,2555,181
15,15,9,1,8.4,94.6904,54.2129,40.8207,38.0589,44.3641,81.0563,5,684,543,544,1771,90
15,15,9,1,8.5,94.6904,93.0912,93.802,100.008,95.6337,86.1138,5,400,294,306,1000,67
15,15,9,1,8.6,94.6904,92.2807,100.008,100.008,97.4322,100.008,5,131,55,48,234,19
15,15,9,1,8.7,94.885,91.9785,100.008,100.008,97.3315,100.008,5,46,1,1,48,6
15,15,9,1,8.8,89.7621,91.2328,100.008,100.008,97.0829,100.008,5,30,1,0,31,4
15,15,9,1,8.9,100.008,93.6721,100.008,100.008,97.896,100.008,1,16,2,0,18,2
15,15,9,1,9,100.008,94.1955,100.008,100.008,98.0705,100.008,0,5,1,0,6,0
15,15,9,1,9.1,100.008,94.8027,100.008,100.008,98.2729,100.008,0,4,0,0,4,0
15,15,9,1,9.2,100.008,100.008,100.008,100.008,100.008,100.008,0,2,0,0,2,0
15,15,10,1,5.1,100.008,93.8381,100.008,100.008,97.9514,100.008,0,1,0,0,1,1
15,15,10,1,5.2,100.008,93.8381,100.008,100.008,97.9514,100.008,0,1,0,0,1,1
15,15,10,1,5.3,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,1
15,15,10,1,5.4,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,1
15,15,10,1,5.5,100.008,95.3946,100.008,100.008,98.4702,100.008,0,5,0,0,5,1
15,15,10,1,5.6,100.008,93.9057,100.008,100.008,97.9739,100.008,0,9,0,0,9,1
15,15,10,1,5.7,100.008,94.9747,99.1754,100.008,98.0527,99.5657,0,16,3,0,19,2
15,15,10,1,5.8,100.008,95.0575,100.008,100.008,98.3578,97.6795,0,31,3,0,34,7
15,15,10,1,5.9,100.008,96.2641,99.5727,100.008,98.6149,94.7064,0,64,7,0,71,14
15,15,10,1,6,100.008,96.418,99.3035,100.008,98.5765,96.8795,0,117,19,0,136,24
15,15,10,1,6.1,100.008,95.9699,98.9673,99.8463,98.2612,95.6405,0,208,40,8,256,46
15,15,10,1,6.2,100.008,95.2526,98.5007,99.2421,97.6652,91.5204,0,308,103,26,437,79
15,15,10,1,6.3,100.008,93.9125,98.3574,98.453,96.9076,89.3051,0,443,215,63,721,143
15,15,10,1,6.4,100.008,92.0945,96.1853,95.9911,94.7569,87.1741,0,589,373,165,1127,205
15,15,10,1,6.5,100.008,89.9276,96.0451,96.115,94.0292,85.7202,0,738,547,337,1622,283
15,15,10,1,6.6,100.008,86.2259,93.5877,93.2937,91.0358,83.5204,0,933,806,570,2309,411
15,15,10,1,6.7,100.008,82.5555,89.1754,88.9944,86.9084,79.2039,0,1135,1104,832,3071,563
15,15,10,1,6.8,100.008,79.2557,86.1935,85.2917,83.5803,77.8028,0,1315,1330,1144,3789,745
15,15,10,1,6.9,100.008,78.5885,83.9227,83.9758,82.1623,75.8473,0,1499,1522,1376,4397,905
15,15,10,1,7,100.008,75.7328,83.0491,82.4763,80.4194,75.33,0,1675,1648,1600,4923,1038
15,15,10,1,7.1,100.008,75.1174,81.2962,80.6406,79.0181,74.9415,0,1796,1783,1743,5322,1216
15,15,10,1,7.2,100.008,74.9972,79.8366,79.6533,78.1624,73.9869,0,1890,1881,1874,5645,1341
15,15,10,1,7.3,100.008,73.7307,79.1582,77.2725,76.7205,73.4536,0,1983,1944,1992,5919,1482
15,15,10,1,7.4,100.008,72.7042,78.0226,76.0742,75.6004,74.2436,0,2053,2022,2070,6145,1436
15,15,10,1,7.5,100.008,72.8125,76.0089,74.2365,74.3526,71.9987,0,2089,2053,2116,6258,1294
15,15,10,1,7.6,100.008,70.6065,74.7258,72.6012,72.6445,72.6227,1,2156,2087,2148,6391,1256
15,15,10,1,7.7,100.008,70.2672,74.4818,72.2906,72.3465,71.7965,1,2141,2044,2104,6289,1081
15,15,10,1,7.8,100.008,69.7613,72.3301,69.7947,70.6287,74.0481,1,1948,1873,1889,5710,948
15,15,10,1,7.9,100.008,68.7914,72.2722,67.7183,69.5939,71.3559,1,1799,1637,1653,5089,739
15,15,10,1,8,100.008,65.049,67.3241,63.0785,65.1505,70.7099,1,1594,1402,1380,4376,513
15,15,10,1,8.1,100.008,60.4474,59.5838,55.2387,58.4233,76.1242,1,1361,1156,1146,3663,479
15,15,10,1,8.2,100.008,52.4648,47.3162,41.7562,47.1791,72.0435,0,1082,917,901,2900,341
15,15,10,1,8.3,100.008,54.2104,42.9601,38.0564,45.0756,85.7824,0,808,671,654,2133,205
15,15,10,1,8.4,100.008,68.9672,46.6453,39.6658,51.7594,88.4864,0,542,406,416,1364,64
15,15,10,1,8.5,100.008,91.8827,92.6971,100.008,94.8626,92.6599,0,262,177,155,594,35
15,15,10,1,8.6,100.008,92.7359,100.008,100.008,97.584,95.9958,0,74,6,0,80,18
15,15,10,1,8.7,100.008,90.7133,100.008,100.008,96.9098,98.5763,0,40,3,0,43,5
15,15,10,1,8.8,100.008,93.7271,100.008,100.008,97.9144,97.8604,0,18,0,0,18,3
15,15,10,1,8.9,100.008,92.2581,100.008,100.008,97.4247,97.8604,0,8,0,0,8,2
15,15,10,1,9,100.008,88.3831,100.008,100.008,96.133,100.008,0,3,0,0,3,2
15,15,10,1,9.1,100.008,89.5975,100.008,100.008,96.5378,100.008,0,2,0,0,2,1
