Population (in K),Carpool (%),Toll ($),day,time in mins,Toll lane speed in km/h, Reg Lane 1  speed,Reg Lane 2 speed,Reg Lane 3 speed, all reg lane avg speed,carpool Lane speed, Toll lane cars num,Reg Lane 1 cars num,Reg Lane 2 cars num,Reg Lane 3 cars num, All Reg Lane cars num, carpool Lane cars num 
25,15,3,1,5.6,100.008,96.1635,100.008,100.008,98.7265,100.008,0,6,0,0,6,0
25,15,3,1,5.7,100.008,95.778,93.7959,100.008,96.5273,92.691,0,16,1,0,17,1
25,15,3,1,5.8,100.008,95.616,100.008,100.008,98.544,95.8901,0,32,2,0,34,5
25,15,3,1,5.9,100.008,95.8123,98.3524,100.008,98.0576,97.0666,0,62,5,0,67,7
25,15,3,1,6,100.008,96.1798,98.6243,95.9602,96.9214,97.9636,0,122,18,3,143,17
25,15,3,1,6.1,100.008,95.7783,98.8316,95.2908,96.6336,93.1224,0,217,57,6,280,42
25,15,3,1,6.2,100.008,94.8127,98.2822,99.4268,97.5072,87.1996,0,342,143,38,523,77
25,15,3,1,6.3,100.008,93.7689,96.713,97.6203,96.0341,85.6471,0,493,281,109,883,139
25,15,3,1,6.4,100.008,90.5675,96.5818,97.867,95.0054,82.4157,0,644,470,246,1360,225
25,15,3,1,6.5,100.008,86.31,92.3341,91.837,90.1604,80.98,0,864,743,501,2108,375
25,15,3,1,6.6,100.008,81.907,88.5245,87.1615,85.8643,78.93,0,1116,1046,793,2955,559
25,15,3,1,6.7,100.008,80.8664,84.5712,84.723,83.3869,76.0185,0,1301,1293,1100,3694,813
25,15,3,1,6.8,100.008,79.5507,83.5925,82.4223,81.8552,73.8069,0,1460,1504,1369,4333,1094
25,15,3,1,6.9,100.008,77.9784,81.5793,80.6136,80.0571,72.989,0,1621,1678,1610,4909,1375
25,15,3,1,7,100.008,76.7936,80.5132,78.8634,78.7234,72.1408,1,1791,1783,1783,5357,1608
25,15,3,1,7.1,92.2843,73.4435,80.183,78.3282,77.3183,71.9691,23,1940,1878,1912,5730,1844
25,15,3,1,7.2,69.284,72.4326,80.1858,76.6059,76.4081,70.3162,263,2023,1937,2022,5982,1968
25,15,3,1,7.3,68.3481,71.2839,77.4312,75.1115,74.6089,70.5045,561,2086,2037,2100,6223,2152
25,15,3,1,7.4,67.9746,70.6915,75.9013,73.3306,73.3078,68.2413,858,2143,2063,2138,6344,2245
25,15,3,1,7.5,67.6393,69.5677,74.8728,71.638,72.0262,65.3821,1155,2177,2093,2177,6447,2286
25,15,3,1,7.6,67.478,69.1657,71.3786,70.2167,70.2537,64.8529,1448,2185,2166,2223,6574,2314
25,15,3,1,7.7,67.1297,67.17,70.9152,67.922,68.6691,63.5442,1739,2258,2172,2254,6684,2183
25,15,3,1,7.8,67.0152,66.4362,70.9009,66.987,68.108,60.8094,2006,2300,2199,2308,6807,1996
25,15,3,1,7.9,65.1858,63.8712,70.0214,66.0137,66.6354,62.129,2249,2374,2222,2329,6925,1815
25,15,3,1,8,64.0751,63.397,67.6637,64.3236,65.1281,61.2501,2417,2374,2272,2385,7031,1585
25,15,3,1,8.1,61.4572,62.4795,65.6231,62.9783,63.6937,56.9545,2452,2402,2335,2428,7165,1350
25,15,3,1,8.2,58.9295,61.0881,63.6671,61.0822,61.9458,48.8672,2500,2222,2150,2226,6598,1127
25,15,3,1,8.3,56.5035,57.4084,60.0498,57.5305,58.3296,46.0688,2524,2004,1882,1952,5838,877
25,15,3,1,8.4,54.194,51.7759,55.3472,52.6306,53.2512,45.9055,2557,1776,1621,1695,5092,612
25,15,3,1,8.5,53.2085,45.0462,46.5231,44.4019,45.3238,89.5896,2596,1509,1395,1438,4342,354
25,15,3,1,8.6,54.8099,38.1666,38.4705,38.079,38.2387,92.6504,2520,1263,1147,1161,3571,99
25,15,3,1,8.7,54.9786,37.5455,37.8662,37.7284,37.7134,93.1521,2265,970,917,900,2787,10
25,15,3,1,8.8,52.3754,38.2532,37.1755,37.2966,37.5751,97.6721,2005,680,660,675,2015,6
25,15,3,1,8.9,48.5743,37.0277,39.3934,36.3604,37.5939,96.5042,1800,431,389,422,1242,3
25,15,3,1,9,43.1738,90.5613,100.008,100.008,96.8591,99.9328,1562,169,149,154,472,2
25,15,3,1,9.1,35.454,100.008,100.008,100.008,100.008,100.008,1305,2,0,0,2,1
25,15,3,1,9.2,31.7361,100.008,100.008,100.008,100.008,100.008,1043,0,0,0,0,0
25,15,3,1,9.3,30.963,100.008,100.008,100.008,100.008,100.008,794,0,0,0,0,0
25,15,3,1,9.4,33.2876,100.008,100.008,100.008,100.008,100.008,533,0,0,0,0,0
25,15,3,1,9.5,100.008,100.008,100.008,100.008,100.008,100.008,281,0,0,0,0,0
25,15,3,1,9.6,100.008,100.008,100.008,100.008,100.008,100.008,24,0,0,0,0,0
25,15,4,1,5.5,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,0
25,15,4,1,5.6,100.008,94.5884,93.7959,100.008,96.1308,100.008,0,9,1,0,10,0
25,15,4,1,5.7,100.008,95.1305,87.2706,100.008,94.1364,96.819,0,23,1,0,24,2
25,15,4,1,5.8,100.008,95.6604,96.1242,100.008,97.2642,97.882,0,44,6,0,50,3
25,15,4,1,5.9,100.008,96.1221,100.008,96.8238,97.6513,98.281,0,87,5,1,93,10
25,15,4,1,6,100.008,96.232,98.4034,98.5377,97.7244,97.8773,0,142,21,3,166,25
25,15,4,1,6.1,100.008,95.3212,98.9043,99.8425,98.0227,94.9808,0,238,57,10,305,45
25,15,4,1,6.2,100.008,95.0341,97.8263,98.2317,97.0307,93.0745,0,358,143,43,544,89
25,15,4,1,6.3,100.008,93.6173,97.5296,99.0415,96.7294,87.8687,0,497,268,102,867,156
25,15,4,1,6.4,100.008,91.4781,96.6375,96.6156,94.9104,82.6917,0,635,474,264,1373,240
25,15,4,1,6.5,100.008,87.778,92.9598,92.7706,91.1695,80.1998,0,851,738,496,2085,374
25,15,4,1,6.6,100.008,83.1972,87.8984,86.4726,85.8561,78.0404,0,1099,1023,816,2938,539
25,15,4,1,6.7,100.008,79.8714,84.7939,85.5991,83.4215,75.2941,0,1313,1305,1076,3694,774
25,15,4,1,6.8,100.008,77.8075,82.8164,84.0912,81.5717,71.8259,0,1487,1497,1354,4338,1059
25,15,4,1,6.9,100.008,76.6188,82.286,81.1832,80.0293,68.8228,0,1673,1637,1600,4910,1333
25,15,4,1,7,100.008,75.7114,81.0109,79.2725,78.6649,67.5481,1,1810,1756,1776,5342,1566
25,15,4,1,7.1,95.1044,75.6168,78.0212,77.7986,77.1455,66.8824,19,1885,1908,1904,5697,1855
25,15,4,1,7.2,80.0111,75.2896,78.4948,76.258,76.6808,65.6539,192,1983,1980,2038,6001,1920
25,15,4,1,7.3,72.0793,72.498,76.4146,75.2126,74.7084,65.0399,500,2077,2050,2105,6232,2137
25,15,4,1,7.4,70.2695,72.5776,75.5527,73.1437,73.758,63.4283,799,2106,2083,2158,6347,2226
25,15,4,1,7.5,69.6521,71.0198,74.4824,70.4099,71.9707,63.8478,1097,2141,2112,2210,6463,2322
25,15,4,1,7.6,69.4111,69.1772,72.2676,69.5791,70.3413,62.6567,1394,2190,2156,2237,6583,2414
25,15,4,1,7.7,69.164,68.7594,70.165,67.4619,68.7954,61.6298,1682,2198,2214,2286,6698,2316
25,15,4,1,7.8,68.0545,67.0571,70.8303,65.8586,67.9153,59.4554,1952,2280,2192,2350,6822,2128
25,15,4,1,7.9,67.4333,65.7073,68.7486,63.9953,66.1504,56.657,2211,2309,2240,2384,6933,1921
25,15,4,1,8,64.3721,63.9291,67.7347,62.5054,64.7231,52.9077,2351,2333,2272,2426,7031,1722
25,15,4,1,8.1,61.3901,62.3753,66.7285,61.3083,63.4707,47.7853,2392,2394,2297,2483,7174,1499
25,15,4,1,8.2,58.5263,61.7236,65.1348,60.6492,62.5025,42.1978,2426,2369,2280,2419,7068,1250
25,15,4,1,8.3,55.801,58.3239,62.1762,57.8224,59.4408,41.0985,2463,2137,2036,2151,6324,1013
25,15,4,1,8.4,54.5798,55.4126,56.7855,53.6404,55.2795,40.6425,2492,1857,1818,1877,5552,752
25,15,4,1,8.5,57.4207,48.4775,49.8495,47.6975,48.6749,47.1808,2357,1639,1554,1602,4795,508
25,15,4,1,8.6,58.8099,38.893,40.3747,38.5964,39.288,79.4359,2099,1376,1299,1342,4017,247
25,15,4,1,8.7,56.2922,36.0177,38.0328,37.1752,37.0752,94.0869,1846,1129,1042,1075,3246,29
25,15,4,1,8.8,52.7949,35.7824,37.4599,36.9036,36.7153,99.9328,1662,849,802,815,2466,2
25,15,4,1,8.9,47.647,35.5986,37.285,37.1698,36.6845,99.9328,1402,587,552,558,1697,1
25,15,4,1,9,39.1731,94.2452,100.008,100.008,98.0871,99.9328,1138,314,308,307,929,1
25,15,4,1,9.1,31.1535,100.008,100.008,100.008,100.008,100.008,893,47,45,52,144,1
25,15,4,1,9.2,32.4414,100.008,100.008,100.008,100.008,100.008,630,0,0,0,0,0
25,15,4,1,9.3,36.9202,100.008,100.008,100.008,100.008,100.008,377,0,0,0,0,0
25,15,4,1,9.4,100.008,100.008,100.008,100.008,100.008,100.008,113,0,0,0,0,0
25,15,5,1,5.5,100.008,98.4655,100.008,100.008,99.4938,100.008,0,4,0,0,4,0
25,15,5,1,5.6,100.008,96.1989,100.008,100.008,98.7383,83.111,0,10,0,0,10,1
25,15,5,1,5.7,100.008,95.3869,87.2706,91.7298,91.4625,94.5047,0,22,1,1,24,4
25,15,5,1,5.8,100.008,95.9629,100.008,98.7033,98.2247,96.7895,0,54,2,1,57,7
25,15,5,1,5.9,100.008,96.4465,98.4619,100.008,98.3055,97.5264,0,99,12,1,112,14
25,15,5,1,6,100.008,96.395,98.5702,100.008,98.3244,95.4253,0,178,29,2,209,35
25,15,5,1,6.1,100.008,95.5731,98.4177,99.1388,97.7099,91.7882,0,280,81,19,380,69
25,15,5,1,6.2,100.008,94.278,98.2012,98.7382,97.0725,88.4908,0,415,197,51,663,120
25,15,5,1,6.3,100.008,91.7247,96.3632,97.4743,95.1874,85.8731,0,564,351,174,1089,212
25,15,5,1,6.4,100.008,89.8325,94.2681,95.4172,93.1726,82.7505,0,742,564,354,1660,354
25,15,5,1,6.5,100.008,84.6153,90.1316,90.1291,88.292,79.0275,0,965,856,650,2471,519
25,15,5,1,6.6,100.008,81.4786,87.2038,87.1438,85.2754,77.5661,0,1190,1132,941,3263,730
25,15,5,1,6.7,100.008,79.6045,85.057,84.9412,83.2009,75.2981,0,1396,1371,1219,3986,988
25,15,5,1,6.8,100.008,78.4946,82.3734,83.1591,81.3423,72.7768,0,1557,1554,1467,4578,1235
25,15,5,1,6.9,100.008,76.5154,82.1878,81.0753,79.9262,70.0369,1,1722,1719,1664,5105,1499
25,15,5,1,7,98.1192,75.3408,79.9729,79.4042,78.2393,67.5945,8,1828,1844,1831,5503,1691
25,15,5,1,7.1,87.2362,74.4491,80.0121,78.9658,77.809,65.075,75,1950,1922,1973,5845,1871
25,15,5,1,7.2,81.1998,73.8475,78.3781,76.3658,76.1971,63.2434,326,2008,1979,2033,6020,2132
25,15,5,1,7.3,75.1178,72.566,77.1992,75.1218,74.9623,63.1676,637,2072,2031,2098,6201,2160
25,15,5,1,7.4,72.1413,73.1109,75.5622,73.5357,74.0696,60.0823,938,2100,2077,2143,6320,2229
25,15,5,1,7.5,71.3637,71.9097,73.8917,72.3021,72.7012,61.4702,1237,2138,2123,2180,6441,2297
25,15,5,1,7.6,71.1275,69.7072,73.5282,70.6112,71.2822,61.2729,1530,2200,2137,2232,6569,2182
25,15,5,1,7.7,70.5777,68.5668,71.9229,68.2096,69.5665,59.8264,1820,2232,2171,2271,6674,2231
25,15,5,1,7.8,68.0951,66.7426,70.6897,66.1225,67.8516,58.0916,2075,2258,2223,2333,6814,2053
25,15,5,1,7.9,66.1078,64.6283,68.5894,65.1957,66.1378,55.4644,2191,2310,2265,2354,6929,1848
25,15,5,1,8,65.2771,63.6964,65.7387,64.1263,64.5204,51.2913,2246,2339,2312,2388,7039,1608
25,15,5,1,8.1,62.4373,62.9399,65.3819,62.6151,63.6456,46.5617,2329,2382,2341,2433,7156,1358
25,15,5,1,8.2,59.7029,61.4048,64.5737,61.4957,62.4914,40.0397,2355,2397,2320,2436,7153,1103
25,15,5,1,8.3,59.7994,58.7486,61.3782,59.247,59.7913,40.0626,2206,2168,2084,2159,6411,846
25,15,5,1,8.4,62.5655,55.1335,56.9625,54.8221,55.6394,39.4827,1948,1915,1856,1887,5658,611
25,15,5,1,8.5,60.0996,48.9193,50.9038,48.5965,49.4732,89.9424,1696,1674,1583,1632,4889,407
25,15,5,1,8.6,56.434,39.8324,40.7391,39.9492,40.1736,93.5531,1522,1412,1343,1357,4112,142
25,15,5,1,8.7,50.7092,35.809,37.4078,38.6044,37.2738,100.008,1260,1158,1096,1069,3323,5
25,15,5,1,8.8,40.7204,35.1918,36.8293,38.8907,36.9706,100.008,1000,891,842,826,2559,0
25,15,5,1,8.9,32.2874,34.6638,38.1093,38.0606,36.9446,100.008,750,618,573,591,1782,0
25,15,5,1,9,33.8642,100.008,100.008,100.008,100.008,100.008,496,345,328,334,1007,0
25,15,5,1,9.1,100.008,100.008,100.008,100.008,100.008,100.008,237,76,75,74,225,0
25,15,6,1,5.4,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,1
25,15,6,1,5.5,100.008,94.2413,100.008,100.008,98.0858,100.008,0,4,0,0,4,2
25,15,6,1,5.6,100.008,93.8982,100.008,100.008,97.9714,100.008,0,9,0,0,9,2
25,15,6,1,5.7,100.008,94.8558,100.008,100.008,98.2906,100.008,0,17,0,0,17,4
25,15,6,1,5.8,100.008,95.7631,100.008,100.008,98.593,97.7999,0,40,2,0,42,5
25,15,6,1,5.9,100.008,96.0295,99.0912,100.008,98.3762,97.2017,0,74,8,0,82,14
25,15,6,1,6,100.008,96.5287,97.8165,100.008,98.1177,96.2748,0,138,19,0,157,26
25,15,6,1,6.1,100.008,95.7359,97.2446,97.3322,96.7709,95.829,0,237,58,12,307,57
25,15,6,1,6.2,100.008,94.7479,98.1825,97.8884,96.9396,92.3569,0,368,141,43,552,97
25,15,6,1,6.3,100.008,92.8228,96.7555,97.2949,95.6244,88.1136,0,498,314,132,944,162
25,15,6,1,6.4,100.008,90.2339,96.3561,96.1483,94.2461,85.4347,0,666,504,273,1443,261
25,15,6,1,6.5,100.008,85.73,92.7816,90.3759,89.6291,81.6247,0,924,742,565,2231,393
25,15,6,1,6.6,100.008,81.6896,87.3256,85.8412,84.9522,79.4233,0,1143,1063,871,3077,586
25,15,6,1,6.7,100.008,79.1,85.7056,84.4387,83.0815,77.3623,0,1377,1296,1134,3807,822
25,15,6,1,6.8,100.008,78.2656,83.265,82.6431,81.3912,75.012,0,1507,1522,1429,4458,1094
25,15,6,1,6.9,100.008,76.6507,81.8996,80.6213,79.7239,71.4712,0,1669,1683,1649,5001,1361
25,15,6,1,7,99.4464,76.3493,79.911,78.6244,78.2949,70.7081,1,1799,1816,1818,5433,1630
25,15,6,1,7.1,96.6327,74.5457,79.0101,77.7561,77.104,69.514,15,1935,1902,1959,5796,1786
25,15,6,1,7.2,86.0041,73.7069,78.305,76.7206,76.2442,68.5921,127,2018,1979,2036,6033,2036
25,15,6,1,7.3,69.8493,72.2465,76.4801,75.342,74.6895,67.575,423,2062,2048,2101,6211,2185
25,15,6,1,7.4,68.1934,70.828,75.3922,73.185,73.1351,66.6861,720,2122,2067,2139,6328,2223
25,15,6,1,7.5,67.8318,71.6544,73.0574,71.5194,72.0771,64.6043,1017,2142,2132,2181,6455,2320
25,15,6,1,7.6,67.229,69.3881,72.7792,70.0467,70.738,62.8989,1312,2199,2148,2221,6568,2316
25,15,6,1,7.7,66.0403,69.0615,69.7631,68.7308,69.1851,65.7627,1597,2206,2210,2256,6672,2164
25,15,6,1,7.8,64.7678,68.2884,69.0875,66.8786,68.0849,64.0082,1875,2230,2249,2318,6797,1997
25,15,6,1,7.9,63.8311,64.9768,68.435,65.6622,66.358,61.6262,2077,2331,2256,2339,6926,1827
25,15,6,1,8,61.7333,63.498,67.3698,63.7966,64.8881,58.0826,2369,2354,2292,2407,7053,1605
25,15,6,1,8.1,59.9775,62.6893,65.1379,62.9708,63.5993,52.685,2364,2381,2358,2431,7170,1374
25,15,6,1,8.2,57.7014,61.7641,63.8456,61.6729,62.4275,47.2315,2127,2435,2397,2458,7290,1122
25,15,6,1,8.3,59.3565,60.3909,63.4533,59.8012,61.2151,48.272,1885,2444,2361,2486,7291,856
25,15,6,1,8.4,56.0493,58.0868,59.2682,57.2377,58.1976,49.5709,1641,2188,2126,2218,6532,623
25,15,6,1,8.5,50.766,52.019,56.1429,53.0697,53.7439,82.2671,1387,1972,1848,1944,5764,364
25,15,6,1,8.6,42.1735,45.9368,49.5779,46.9267,47.4805,81.7447,1168,1697,1616,1685,4998,120
25,15,6,1,8.7,32.7951,37.9508,40.1665,38.4621,38.8598,88.3644,902,1442,1365,1408,4215,25
25,15,6,1,8.8,31.8075,35.5611,37.8112,36.8648,36.7457,91.8947,638,1180,1116,1152,3448,6
25,15,6,1,8.9,35.0863,35.474,37.6578,36.5377,36.5565,100.008,382,905,871,892,2668,2
25,15,6,1,9,100.008,35.329,37.3578,36.6279,36.4382,100.008,127,642,620,640,1902,0
25,15,6,1,9.1,100.008,32.0496,38.7332,36.8252,35.8694,100.008,0,389,364,378,1131,0
25,15,6,1,9.2,100.008,100.008,100.008,100.008,100.008,100.008,0,122,107,111,340,0
25,15,7,1,5.1,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
25,15,7,1,5.2,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
25,15,7,1,5.3,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
25,15,7,1,5.4,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,0
25,15,7,1,5.5,100.008,97.9514,100.008,100.008,99.3225,100.008,0,4,0,0,4,0
25,15,7,1,5.6,100.008,96.1635,100.008,100.008,98.7265,100.008,0,6,0,0,6,0
25,15,7,1,5.7,100.008,94.1689,100.008,100.008,98.0616,100.008,0,15,0,0,15,3
25,15,7,1,5.8,100.008,95.6882,100.008,100.008,98.5681,95.1498,0,25,1,0,26,11
25,15,7,1,5.9,100.008,95.6982,98.1945,99.2526,97.7151,95.2426,0,50,8,2,60,17
25,15,7,1,6,100.008,96.2233,97.9973,100.008,98.0762,96.4111,0,119,23,2,144,27
25,15,7,1,6.1,100.008,95.5118,98.477,97.2258,97.0716,94.9185,0,206,58,9,273,61
25,15,7,1,6.2,100.008,95.3255,98.0531,98.8991,97.4259,87.9539,0,325,119,33,477,115
25,15,7,1,6.3,100.008,93.5227,98.0262,98.1334,96.5607,85.9154,0,466,273,84,823,170
25,15,7,1,6.4,100.008,91.1032,96.6805,96.2894,94.691,85.611,0,625,448,246,1319,262
25,15,7,1,6.5,100.008,86.9985,93.6849,93.0774,91.2536,81.3912,0,842,704,489,2035,396
25,15,7,1,6.6,100.008,83.4084,88.3888,86.3836,86.0603,77.6728,0,1105,988,790,2883,592
25,15,7,1,6.7,100.008,80.2577,86.0443,85.2593,83.8537,75.4386,0,1319,1247,1071,3637,835
25,15,7,1,6.8,100.008,78.9699,83.7897,83.759,82.1729,73.199,0,1438,1505,1378,4321,1100
25,15,7,1,6.9,100.008,77.4494,81.7483,81.9988,80.3988,72.0106,0,1643,1666,1576,4885,1310
25,15,7,1,7,100.008,75.4608,81.3133,79.2224,78.6655,71.6685,0,1810,1760,1764,5334,1596
25,15,7,1,7.1,97.4108,74.5706,78.8072,78.9172,77.4317,70.9263,10,1893,1885,1899,5677,1799
25,15,7,1,7.2,88.7369,72.8862,80.0605,77.4948,76.8138,70.1288,80,2024,1938,1996,5958,2013
25,15,7,1,7.3,76.9025,71.3437,78.8687,75.3624,75.1916,69.3775,262,2085,2013,2089,6187,2142
25,15,7,1,7.4,70.7436,71.3093,76.1305,73.7357,73.7252,67.3785,568,2115,2059,2134,6308,2244
25,15,7,1,7.5,69.0211,70.6295,74.3312,71.5042,72.155,65.4523,869,2153,2095,2160,6408,2350
25,15,7,1,7.6,68.7156,69.6621,74.1107,70.2375,71.3368,63.7258,1167,2202,2126,2207,6535,2309
25,15,7,1,7.7,67.844,67.9953,71.9072,68.8263,69.5763,62.791,1455,2230,2165,2234,6629,2192
25,15,7,1,7.8,68.3682,66.3722,71.6587,68.1799,68.7369,60.6671,1661,2288,2193,2277,6758,2017
25,15,7,1,7.9,68.8519,64.6212,69.5755,66.9187,67.0385,57.2078,1774,2330,2228,2307,6865,1817
25,15,7,1,8,67.2552,62.8858,68.0527,65.8448,65.5944,52.8419,1791,2359,2273,2335,6967,1615
25,15,7,1,8.1,64.959,62.3972,66.9538,63.6994,64.3501,51.9085,1716,2393,2308,2416,7117,1370
25,15,7,1,8.2,60.8977,62.1369,64.7874,61.9234,62.9492,50.891,1483,2413,2359,2461,7233,1119
25,15,7,1,8.3,54.5956,61.6938,63.013,60.163,61.6233,44.7648,1246,2451,2411,2494,7356,871
25,15,7,1,8.4,47.0148,60.6616,62.6776,57.9864,60.4419,46.6197,993,2445,2404,2545,7394,623
25,15,7,1,8.5,45.8396,56.6128,59.5419,55.7875,57.3141,84.5711,730,2212,2145,2274,6631,403
25,15,7,1,8.6,61.8479,51.6712,55.0863,52.3198,53.0258,97.2949,476,1981,1900,1992,5873,138
25,15,7,1,8.7,82.5868,44.4835,48.4899,47.0152,46.6629,100.008,212,1739,1654,1698,5091,8
25,15,7,1,8.8,81.0991,36.839,39.6385,38.751,38.4095,100.008,22,1483,1402,1435,4320,2
25,15,7,1,8.9,100.008,35.1139,38.0818,37.1143,36.77,100.008,11,1199,1156,1184,3539,1
25,15,7,1,9,100.008,35.3406,37.9607,36.4763,36.5925,100.008,0,931,896,934,2761,1
25,15,7,1,9.1,100.008,36.3124,37.5748,35.7088,36.532,100.008,0,661,655,683,1999,0
25,15,7,1,9.2,100.008,31.749,37.6817,37.4237,35.6181,100.008,0,426,391,404,1221,0
25,15,7,1,9.3,100.008,100.008,100.008,100.008,100.008,100.008,0,148,147,148,443,0
25,15,8,1,5.3,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,1
25,15,8,1,5.4,100.008,97.9514,100.008,100.008,99.3225,100.008,0,3,0,0,3,1
25,15,8,1,5.5,100.008,96.4939,100.008,100.008,98.8366,94.3757,0,5,0,0,5,3
25,15,8,1,5.6,100.008,95.7996,100.008,100.008,98.6052,92.3747,0,11,0,0,11,6
25,15,8,1,5.7,100.008,96.4036,100.008,100.008,98.8065,92.4707,0,27,1,0,28,11
25,15,8,1,5.8,100.008,96.5625,99.3986,100.008,98.6564,92.6742,0,59,5,0,64,19
25,15,8,1,5.9,100.008,96.8922,98.242,100.008,98.3807,93.0071,0,115,19,0,134,29
25,15,8,1,6,100.008,96.1165,98.6749,98.903,97.8981,91.4662,0,200,55,14,269,54
25,15,8,1,6.1,100.008,95.6594,98.7342,97.8992,97.4309,87.3363,0,318,101,16,435,87
25,15,8,1,6.2,100.008,94.3362,98.2542,96.2856,96.292,83.722,0,444,219,69,732,140
25,15,8,1,6.3,100.008,92.8209,96.386,96.2187,95.1419,81.3049,0,587,379,186,1152,233
25,15,8,1,6.4,100.008,88.3143,94.5913,94.5503,92.4853,80.4944,0,750,619,385,1754,336
25,15,8,1,6.5,100.008,83.8967,88.989,87.7503,86.8787,76.9328,0,1011,919,696,2626,497
25,15,8,1,6.6,100.008,79.9002,86.6233,85.0453,83.8563,74.8496,0,1240,1198,954,3392,702
25,15,8,1,6.7,100.008,78.9632,84.4529,84.1466,82.5209,74.3069,0,1423,1410,1268,4101,976
25,15,8,1,6.8,100.008,76.6345,82.4242,83.0725,80.7104,74.4437,0,1600,1603,1499,4702,1247
25,15,8,1,6.9,100.008,75.6826,80.2772,81.1559,79.0386,71.1167,0,1764,1751,1695,5210,1499
25,15,8,1,7,100.008,75.1896,79.9645,79.1844,78.1129,69.2678,0,1877,1868,1863,5608,1700
25,15,8,1,7.1,95.0167,74.5318,77.7303,76.4444,76.2355,67.7306,12,1955,1958,1983,5896,1883
25,15,8,1,7.2,88.8205,74.3871,76.3718,75.3032,75.354,64.271,94,2029,2055,2099,6183,2048
25,15,8,1,7.3,84.0146,73.2339,76.0853,72.9004,74.0732,62.066,253,2083,2066,2162,6311,2164
25,15,8,1,7.4,80.8017,72.0741,75.7004,71.8323,73.2023,60.761,472,2158,2083,2191,6432,2188
25,15,8,1,7.5,77.594,71.0297,74.0931,69.683,71.6019,61.4582,721,2170,2131,2246,6547,2220
25,15,8,1,7.6,76.9061,69.5602,71.4715,68.0326,69.6881,60.9865,900,2197,2181,2295,6673,2224
25,15,8,1,7.7,76.1244,67.2014,71.0555,66.3089,68.1886,59.7908,1037,2266,2192,2331,6789,2328
25,15,8,1,7.8,75.0901,66.1113,68.8575,64.6949,66.5546,57.7662,1114,2290,2258,2367,6915,2118
25,15,8,1,7.9,73.6551,64.5742,66.7572,63.4969,64.9427,54.7441,1113,2325,2307,2397,7029,1900
25,15,8,1,8,72.1677,62.4543,66.4257,61.5179,63.466,51.0519,946,2354,2316,2465,7135,1674
25,15,8,1,8.1,70.5189,60.7617,65.394,60.5338,62.2298,45.6085,928,2427,2322,2499,7248,1424
25,15,8,1,8.2,74.6439,59.6801,63.4198,60.3882,61.1627,38.3038,726,2483,2386,2494,7363,1165
25,15,8,1,8.3,79.5803,59.1343,62.0831,58.8383,60.0186,37.3172,500,2517,2430,2549,7496,917
25,15,8,1,8.4,85.6717,57.6709,61.108,57.8693,58.8827,37.3042,397,2552,2460,2578,7590,658
25,15,8,1,8.5,88.6242,54.0812,58.7178,55.2967,56.0319,50.903,167,2317,2195,2314,6826,453
25,15,8,1,8.6,89.7937,50.2789,53.6477,50.5274,51.4847,88.6153,47,2055,1953,2066,6074,187
25,15,8,1,8.7,95.5946,44.3311,47.4094,44.4246,45.3884,99.9328,24,1804,1696,1784,5284,6
25,15,8,1,8.8,96.4665,36.4687,39.1594,37.5076,37.7119,99.9328,10,1553,1467,1500,4520,1
25,15,8,1,8.9,100.008,35.3539,38.2337,36.7837,36.7904,99.9328,3,1273,1216,1244,3733,1
25,15,8,1,9,100.008,34.8798,38.3385,36.3689,36.5291,100.008,0,1027,941,987,2955,1
25,15,8,1,9.1,100.008,35.0594,38.2402,37.0302,36.7766,100.008,0,741,716,726,2183,0
25,15,8,1,9.2,100.008,34.1938,37.7371,37.428,36.453,100.008,0,482,456,462,1400,0
25,15,8,1,9.3,100.008,100.008,100.008,100.008,100.008,100.008,0,224,210,221,655,0
25,15,9,1,5.5,100.008,100.008,100.008,100.008,100.008,100.008,0,0,0,0,0,1
25,15,9,1,5.6,100.008,94.2413,100.008,100.008,98.0858,100.008,0,4,1,0,5,2
25,15,9,1,5.7,100.008,94.6567,100.008,100.008,98.2242,98.1787,0,15,0,0,15,4
25,15,9,1,5.8,100.008,96.0006,98.3026,100.008,98.1037,96.889,0,37,3,0,40,5
25,15,9,1,5.9,100.008,96.3985,97.9089,100.008,98.1051,94.8231,0,72,7,1,80,13
25,15,9,1,6,100.008,96.3201,99.9661,100.008,98.7647,95.2238,0,129,25,1,155,26
25,15,9,1,6.1,100.008,95.7724,98.3028,98.6,97.5584,94.7507,0,216,47,7,270,51
25,15,9,1,6.2,100.008,94.7603,97.6765,99.3917,97.2762,94.0874,0,337,121,31,489,87
25,15,9,1,6.3,100.008,94.0807,97.7812,97.5112,96.4577,90.3077,0,469,248,85,802,155
25,15,9,1,6.4,100.008,91.3101,96.3282,96.5285,94.7223,85.8612,0,615,440,249,1304,246
