timestamp,intersection_id,detector_id,approach,lane_label,vehicle_count,avg_speed_kmh,source
2026-04-20T07:15:00,INT-001,D06,Carpool,CP-1,26,100.01,SimToll-15K-Day1
2026-04-20T07:15:00,INT-001,D07,East,E-1,36,106.34,synthetic-extended
2026-04-20T07:15:00,INT-001,D08,East,E-2,48,94.85,synthetic-extended
2026-04-20T07:15:00,INT-001,D09,East,E-3,42,97.06,synthetic-extended
2026-04-20T07:15:00,INT-001,D10,East,E-AGG,42,106.76,synthetic-extended
2026-04-20T07:15:00,INT-001,D11,South,S-1,51,99.01,synthetic-extended
2026-04-20T07:15:00,INT-001,D12,South,S-2,50,106.37,synthetic-extended
2026-04-20T07:15:00,INT-001,D13,South,S-3,31,93.8,synthetic-extended
2026-04-20T07:15:00,INT-001,D14,South,S-AGG,50,109.55,synthetic-extended
2026-04-20T07:15:00,INT-001,D15,West,W-1,51,97.76,synthetic-extended
2026-04-20T07:15:00,INT-001,D16,West,W-2,36,95.51,synthetic-extended
2026-04-20T07:15:00,INT-001,D17,West,W-3,22,95.86,synthetic-extended
2026-04-20T07:15:00,INT-001,D18,West,W-AGG,51,106.39,synthetic-extended
2026-04-20T07:15:00,INT-001,D19,North,N-4,49,103.17,synthetic-extended
2026-04-20T07:15:00,INT-001,D20,Toll,Toll-2,26,96.54,synthetic-extended
2026-04-20T07:15:00,INT-001,D21,Carpool,CP-2,34,95.78,synthetic-extended
2026-04-20T07:15:00,INT-001,D22,Exit,EX-1,41,102.17,synthetic-extended
2026-04-20T07:30:00,INT-001,D01,Toll,Toll-1,21,100.01,SimToll-15K-Day1
2026-04-20T07:30:00,INT-001,D02,North,N-1,35,80.0,SimToll-15K-Day1
2026-04-20T07:30:00,INT-001,D03,North,N-2,29,100.01,SimToll-15K-Day1
2026-04-20T07:30:00,INT-001,D04,North,N-3,21,100.01,SimToll-15K-Day1
2026-04-20T07:30:00,INT-001,D05,North,N-AGG,32,100.01,SimToll-15K-Day1
2026-04-20T07:30:00,INT-001,D06,Carpool,CP-1,21,100.01,SimToll-15K-Day1
2026-04-20T07:30:00,INT-001,D07,East,E-1,42,98.58,synthetic-extended
2026-04-20T07:30:00,INT-001,D08,East,E-2,45,94.72,synthetic-extended
2026-04-20T07:30:00,INT-001,D09,East,E-3,41,107.31,synthetic-extended
2026-04-20T07:30:00,INT-001,D10,East,E-AGG,45,104.73,synthetic-extended
2026-04-20T07:30:00,INT-001,D11,South,S-1,55,105.15,synthetic-extended
2026-04-20T07:30:00,INT-001,D12,South,S-2,55,94.93,synthetic-extended
2026-04-20T07:30:00,INT-001,D13,South,S-3,23,98.9,synthetic-extended
2026-04-20T07:30:00,INT-001,D14,South,S-AGG,50,94.8,synthetic-extended
2026-04-20T07:30:00,INT-001,D15,West,W-1,47,103.74,synthetic-extended
2026-04-20T07:30:00,INT-001,D16,West,W-2,43,102.52,synthetic-extended
2026-04-20T07:30:00,INT-001,D17,West,W-3,27,99.84,synthetic-extended
2026-04-20T07:30:00,INT-001,D18,West,W-AGG,55,102.24,synthetic-extended
2026-04-20T07:30:00,INT-001,D19,North,N-4,53,101.84,synthetic-extended
2026-04-20T07:30:00,INT-001,D20,Toll,Toll-2,32,95.34,synthetic-extended
2026-04-20T07:30:00,INT-001,D21,Carpool,CP-2,35,107.39,synthetic-extended
2026-04-20T07:30:00,INT-001,D22,Exit,EX-1,43,105.28,synthetic-extended
2026-04-20T07:45:00,INT-001,D01,Toll,Toll-1,25,100.01,SimToll-15K-Day1
2026-04-20T07:45:00,INT-001,D02,North,N-1,30,80.0,SimToll-15K-Day1
2026-04-20T07:45:00,INT-001,D03,North,N-2,29,100.01,SimToll-15K-Day1
2026-04-20T07:45:00,INT-001,D04,North,N-3,32,100.01,SimToll-15K-Day1
2026-04-20T07:45:00,INT-001,D05,North,N-AGG,32,100.01,SimToll-15K-Day1
2026-04-20T07:45:00,INT-001,D06,Carpool,CP-1,20,100.01,SimToll-15K-Day1
2026-04-20T07:45:00,INT-001,D07,East,E-1,40,98.75,synthetic-extended
2026-04-20T07:45:00,INT-001,D08,East,E-2,49,99.74,synthetic-extended
2026-04-20T07:45:00,INT-001,D09,East,E-3,36,104.74,synthetic-extended
2026-04-20T07:45:00,INT-001,D10,East,E-AGG,46,94.82,synthetic-extended
2026-04-20T07:45:00,INT-001,D11,South,S-1,49,95.24,synthetic-extended
2026-04-20T07:45:00,INT-001,D12,South,S-2,49,105.66,synthetic-extended
2026-04-20T07:45:00,INT-001,D13,South,S-3,27,106.74,synthetic-extended
2026-04-20T07:45:00,INT-001,D14,South,S-AGG,56,94.71,synthetic-extended
2026-04-20T07:45:00,INT-001,D15,West,W-1,51,102.74,synthetic-extended
2026-04-20T07:45:00,INT-001,D16,West,W-2,35,100.32,synthetic-extended
2026-04-20T07:45:00,INT-001,D17,West,W-3,28,107.64,synthetic-extended
2026-04-20T07:45:00,INT-001,D18,West,W-AGG,46,109.24,synthetic-extended
2026-04-20T07:45:00,INT-001,D19,North,N-4,55,98.75,synthetic-extended
2026-04-20T07:45:00,INT-001,D20,Toll,Toll-2,27,103.0,synthetic-extended
2026-04-20T07:45:00,INT-001,D21,Carpool,CP-2,37,96.23,synthetic-extended
2026-04-20T07:45:00,INT-001,D22,Exit,EX-1,42,97.34,synthetic-extended
2026-04-20T08:00:00,INT-001,D01,Toll,Toll-1,20,100.01,SimToll-15K-Day1
2026-04-20T08:00:00,INT-001,D02,North,N-1,33,80.0,SimToll-15K-Day1
2026-04-20T08:00:00,INT-001,D03,North,N-2,24,100.01,SimToll-15K-Day1
2026-04-20T08:00:00,INT-001,D04,North,N-3,27,100.01,SimToll-15K-Day1
2026-04-20T08:00:00,INT-001,D05,North,N-AGG,28,100.01,SimToll-15K-Day1
2026-04-20T08:00:00,INT-001,D06,Carpool,CP-1,33,100.01,SimToll-15K-Day1
2026-04-20T08:00:00,INT-001,D07,East,E-1,42,109.34,synthetic-extended
2026-04-20T08:00:00,INT-001,D08,East,E-2,54,103.57,synthetic-extended
2026-04-20T08:00:00,INT-001,D09,East,E-3,42,94.17,synthetic-extended
2026-04-20T08:00:00,INT-001,D10,East,E-AGG,43,94.21,synthetic-extended
2026-04-20T08:00:00,INT-001,D11,South,S-1,52,104.99,synthetic-extended
2026-04-20T08:00:00,INT-001,D12,South,S-2,52,108.49,synthetic-extended
2026-04-20T08:00:00,INT-001,D13,South,S-3,27,93.85,synthetic-extended
2026-04-20T08:00:00,INT-001,D14,South,S-AGG,50,102.81,synthetic-extended
2026-04-20T08:00:00,INT-001,D15,West,W-1,49,94.86,synthetic-extended
2026-04-20T08:00:00,INT-001,D16,West,W-2,34,95.22,synthetic-extended
2026-04-20T08:00:00,INT-001,D17,West,W-3,30,97.19,synthetic-extended
2026-04-20T08:00:00,INT-001,D18,West,W-AGG,52,101.01,synthetic-extended
2026-04-20T08:00:00,INT-001,D19,North,N-4,48,99.67,synthetic-extended
2026-04-20T08:00:00,INT-001,D20,Toll,Toll-2,31,106.18,synthetic-extended
2026-04-20T08:00:00,INT-001,D21,Carpool,CP-2,43,103.29,synthetic-extended
2026-04-20T08:00:00,INT-001,D22,Exit,EX-1,35,96.24,synthetic-extended
2026-04-20T08:15:00,INT-001,D01,Toll,Toll-1,21,100.01,SimToll-15K-Day1
2026-04-20T08:15:00,INT-001,D02,North,N-1,20,80.0,SimToll-15K-Day1
2026-04-20T08:15:00,INT-001,D03,North,N-2,34,100.01,SimToll-15K-Day1
2026-04-20T08:15:00,INT-001,D04,North,N-3,30,100.01,SimToll-15K-Day1
2026-04-20T08:15:00,INT-001,D05,North,N-AGG,32,100.01,SimToll-15K-Day1
2026-04-20T08:15:00,INT-001,D06,Carpool,CP-1,24,100.01,SimToll-15K-Day1
2026-04-20T08:15:00,INT-001,D07,East,E-1,42,95.57,synthetic-extended
2026-04-20T08:15:00,INT-001,D08,East,E-2,51,95.52,synthetic-extended
2026-04-20T08:15:00,INT-001,D09,East,E-3,43,101.54,synthetic-extended
2026-04-20T08:15:00,INT-001,D10,East,E-AGG,43,94.48,synthetic-extended
2026-04-20T08:15:00,INT-001,D11,South,S-1,54,109.5,synthetic-extended
2026-04-20T08:15:00,INT-001,D12,South,S-2,48,93.87,synthetic-extended
2026-04-20T08:15:00,INT-001,D13,South,S-3,26,108.88,synthetic-extended
2026-04-20T08:15:00,INT-001,D14,South,S-AGG,50,105.98,synthetic-extended
2026-04-20T08:15:00,INT-001,D15,West,W-1,47,99.0,synthetic-extended
2026-04-20T08:15:00,INT-001,D16,West,W-2,34,101.71,synthetic-extended
2026-04-20T08:15:00,INT-001,D17,West,W-3,28,96.56,synthetic-extended
2026-04-20T08:15:00,INT-001,D18,West,W-AGG,52,102.27,synthetic-extended
2026-04-20T08:15:00,INT-001,D19,North,N-4,49,101.75,synthetic-extended
2026-04-20T08:15:00,INT-001,D20,Toll,Toll-2,31,94.9,synthetic-extended
2026-04-20T08:15:00,INT-001,D21,Carpool,CP-2,34,100.73,synthetic-extended
2026-04-20T08:15:00,INT-001,D22,Exit,EX-1,42,108.49,synthetic-extended
2026-04-20T08:30:00,INT-001,D01,Toll,Toll-1,29,100.01,SimToll-15K-Day1
2026-04-20T08:30:00,INT-001,D02,North,N-1,31,80.0,SimToll-15K-Day1
2026-04-20T08:30:00,INT-001,D03,North,N-2,32,100.01,SimToll-15K-Day1
2026-04-20T08:30:00,INT-001,D04,North,N-3,29,100.01,SimToll-15K-Day1
2026-04-20T08:30:00,INT-001,D05,North,N-AGG,21,100.01,SimToll-15K-Day1
2026-04-20T08:30:00,INT-001,D06,Carpool,CP-1,18,100.01,SimToll-15K-Day1
2026-04-20T08:30:00,INT-001,D07,East,E-1,36,106.57,synthetic-extended
2026-04-20T08:30:00,INT-001,D08,East,E-2,54,101.11,synthetic-extended
2026-04-20T08:30:00,INT-001,D09,East,E-3,39,95.16,synthetic-extended
2026-04-20T08:30:00,INT-001,D10,East,E-AGG,40,97.64,synthetic-extended
2026-04-20T08:30:00,INT-001,D11,South,S-1,57,100.16,synthetic-extended
2026-04-20T08:30:00,INT-001,D12,South,S-2,49,100.08,synthetic-extended
2026-04-20T08:30:00,INT-001,D13,South,S-3,26,105.68,synthetic-extended
2026-04-20T08:30:00,INT-001,D14,South,S-AGG,51,99.08,synthetic-extended
2026-04-20T08:30:00,INT-001,D15,West,W-1,45,94.97,synthetic-extended
2026-04-20T08:30:00,INT-001,D16,West,W-2,35,102.24,synthetic-extended
2026-04-20T08:30:00,INT-001,D17,West,W-3,25,108.24,synthetic-extended
2026-04-20T08:30:00,INT-001,D18,West,W-AGG,51,99.37,synthetic-extended
2026-04-20T08:30:00,INT-001,D19,North,N-4,48,97.53,synthetic-extended
2026-04-20T08:30:00,INT-001,D20,Toll,Toll-2,28,97.85,synthetic-extended
2026-04-20T08:30:00,INT-001,D21,Carpool,CP-2,36,103.39,synthetic-extended
2026-04-20T08:30:00,INT-001,D22,Exit,EX-1,36,96.58,synthetic-extended
2026-04-20T08:45:00,INT-001,D01,Toll,Toll-1,32,100.01,SimToll-15K-Day1
2026-04-20T08:45:00,INT-001,D02,North,N-1,34,80.0,SimToll-15K-Day1
2026-04-20T08:45:00,INT-001,D03,North,N-2,31,100.01,SimToll-15K-Day1
2026-04-20T08:45:00,INT-001,D04,North,N-3,26,100.01,SimToll-15K-Day1
2026-04-20T08:45:00,INT-001,D05,North,N-AGG,29,100.01,SimToll-15K-Day1
2026-04-20T08:45:00,INT-001,D06,Carpool,CP-1,32,100.01,SimToll-15K-Day1
2026-04-20T08:45:00,INT-001,D07,East,E-1,38,106.49,synthetic-extended
2026-04-20T08:45:00,INT-001,D08,East,E-2,54,94.65,synthetic-extended
2026-04-20T08:45:00,INT-001,D09,East,E-3,42,94.94,synthetic-extended
2026-04-20T08:45:00,INT-001,D10,East,E-AGG,46,100.98,synthetic-extended
2026-04-20T08:45:00,INT-001,D11,South,S-1,48,99.65,synthetic-extended
2026-04-20T08:45:00,INT-001,D12,South,S-2,52,94.98,synthetic-extended
2026-04-20T08:45:00,INT-001,D13,South,S-3,23,103.59,synthetic-extended
2026-04-20T08:45:00,INT-001,D14,South,S-AGG,56,99.9,synthetic-extended
2026-04-20T08:45:00,INT-001,D15,West,W-1,52,102.62,synthetic-extended
2026-04-20T08:45:00,INT-001,D16,West,W-2,34,100.95,synthetic-extended
2026-04-20T08:45:00,INT-001,D17,West,W-3,31,104.18,synthetic-extended
2026-04-20T08:45:00,INT-001,D18,West,W-AGG,51,103.43,synthetic-extended
2026-04-20T08:45:00,INT-001,D19,North,N-4,54,96.16,synthetic-extended
2026-04-20T08:45:00,INT-001,D20,Toll,Toll-2,26,100.96,synthetic-extended
2026-04-20T08:45:00,INT-001,D21,Carpool,CP-2,39,109.47,synthetic-extended
2026-04-20T08:45:00,INT-001,D22,Exit,EX-1,36,101.82,synthetic-extended
2026-04-20T09:00:00,INT-001,D01,Toll,Toll-1,20,100.01,SimToll-15K-Day1
2026-04-20T09:00:00,INT-001,D02,North,N-1,27,80.0,SimToll-15K-Day1
2026-04-20T09:00:00,INT-001,D03,North,N-2,32,100.01,SimToll-15K-Day1
2026-04-20T09:00:00,INT-001,D04,North,N-3,35,100.01,SimToll-15K-Day1
2026-04-20T09:00:00,INT-001,D05,North,N-AGG,22,100.01,SimToll-15K-Day1
2026-04-20T09:00:00,INT-001,D06,Carpool,CP-1,27,100.01,SimToll-15K-Day1
2026-04-20T09:00:00,INT-001,D07,East,E-1,40,100.29,synthetic-extended
2026-04-20T09:00:00,INT-001,D08,East,E-2,50,104.61,synthetic-extended
2026-04-20T09:00:00,INT-001,D09,East,E-3,34,106.38,synthetic-extended
2026-04-20T09:00:00,INT-001,D10,East,E-AGG,44,94.8,synthetic-extended
2026-04-20T09:00:00,INT-001,D11,South,S-1,49,102.68,synthetic-extended
2026-04-20T09:00:00,INT-001,D12,South,S-2,54,98.3,synthetic-extended
2026-04-20T09:00:00,INT-001,D13,South,S-3,31,107.72,synthetic-extended
2026-04-20T09:00:00,INT-001,D14,South,S-AGG,53,95.05,synthetic-extended
2026-04-20T09:00:00,INT-001,D15,West,W-1,45,108.42,synthetic-extended
2026-04-20T09:00:00,INT-001,D16,West,W-2,38,109.23,synthetic-extended
2026-04-20T09:00:00,INT-001,D17,West,W-3,28,95.81,synthetic-extended
2026-04-20T09:00:00,INT-001,D18,West,W-AGG,47,98.7,synthetic-extended
2026-04-20T09:00:00,INT-001,D19,North,N-4,52,104.05,synthetic-extended
2026-04-20T09:00:00,INT-001,D20,Toll,Toll-2,31,106.76,synthetic-extended
2026-04-20T09:00:00,INT-001,D21,Carpool,CP-2,42,95.25,synthetic-extended
2026-04-20T09:00:00,INT-001,D22,Exit,EX-1,41,101.89,synthetic-extended
2026-04-20T09:15:00,INT-001,D01,Toll,Toll-1,18,100.01,SimToll-15K-Day1
2026-04-20T09:15:00,INT-001,D02,North,N-1,24,80.0,SimToll-15K-Day1
2026-04-20T09:15:00,INT-001,D03,North,N-2,24,100.01,SimToll-15K-Day1
2026-04-20T09:15:00,INT-001,D04,North,N-3,30,100.01,SimToll-15K-Day1
2026-04-20T09:15:00,INT-001,D05,North,N-AGG,23,100.01,SimToll-15K-Day1
2026-04-20T09:15:00,INT-001,D06,Carpool,CP-1,20,100.01,SimToll-15K-Day1
2026-04-20T09:15:00,INT-001,D07,East,E-1,38,107.26,synthetic-extended
2026-04-20T09:15:00,INT-001,D08,East,E-2,46,101.87,synthetic-extended
2026-04-20T09:15:00,INT-001,D09,East,E-3,42,107.11,synthetic-extended
2026-04-20T09:15:00,INT-001,D10,East,E-AGG,47,94.35,synthetic-extended
2026-04-20T09:15:00,INT-001,D11,South,S-1,53,107.77,synthetic-extended
2026-04-20T09:15:00,INT-001,D12,South,S-2,57,95.85,synthetic-extended
2026-04-20T09:15:00,INT-001,D13,South,S-3,28,96.22,synthetic-extended
2026-04-20T09:15:00,INT-001,D14,South,S-AGG,50,107.05,synthetic-extended
2026-04-20T09:15:00,INT-001,D15,West,W-1,52,106.69,synthetic-extended
2026-04-20T09:15:00,INT-001,D16,West,W-2,36,105.29,synthetic-extended
2026-04-20T09:15:00,INT-001,D17,West,W-3,22,100.32,synthetic-extended
2026-04-20T09:15:00,INT-001,D18,West,W-AGG,49,109.26,synthetic-extended
2026-04-20T09:15:00,INT-001,D19,North,N-4,55,98.31,synthetic-extended
2026-04-20T09:15:00,INT-001,D20,Toll,Toll-2,33,97.49,synthetic-extended
2026-04-20T09:15:00,INT-001,D21,Carpool,CP-2,37,98.7,synthetic-extended
2026-04-20T09:15:00,INT-001,D22,Exit,EX-1,42,108.21,synthetic-extended
2026-04-20T09:30:00,INT-001,D01,Toll,Toll-1,24,100.01,SimToll-15K-Day1
2026-04-20T09:30:00,INT-001,D02,North,N-1,32,80.0,SimToll-15K-Day1
2026-04-20T09:30:00,INT-001,D03,North,N-2,29,100.01,SimToll-15K-Day1
2026-04-20T09:30:00,INT-001,D04,North,N-3,31,100.01,SimToll-15K-Day1
2026-04-20T09:30:00,INT-001,D05,North,N-AGG,34,100.01,SimToll-15K-Day1
2026-04-20T09:30:00,INT-001,D06,Carpool,CP-1,26,100.01,SimToll-15K-Day1
2026-04-20T09:30:00,INT-001,D07,East,E-1,37,106.57,synthetic-extended
2026-04-20T09:30:00,INT-001,D08,East,E-2,47,107.72,synthetic-extended
2026-04-20T09:30:00,INT-001,D09,East,E-3,34,104.01,synthetic-extended
2026-04-20T09:30:00,INT-001,D10,East,E-AGG,44,102.62,synthetic-extended
2026-04-20T09:30:00,INT-001,D11,South,S-1,49,105.13,synthetic-extended
2026-04-20T09:30:00,INT-001,D12,South,S-2,56,107.37,synthetic-extended
2026-04-20T09:30:00,INT-001,D13,South,S-3,26,95.09,synthetic-extended
2026-04-20T09:30:00,INT-001,D14,South,S-AGG,50,98.11,synthetic-extended
2026-04-20T09:30:00,INT-001,D15,West,W-1,51,96.11,synthetic-extended
2026-04-20T09:30:00,INT-001,D16,West,W-2,40,95.22,synthetic-extended
2026-04-20T09:30:00,INT-001,D17,West,W-3,25,106.82,synthetic-extended
2026-04-20T09:30:00,INT-001,D18,West,W-AGG,51,108.64,synthetic-extended
2026-04-20T09:30:00,INT-001,D19,North,N-4,52,94.6,synthetic-extended
2026-04-20T09:30:00,INT-001,D20,Toll,Toll-2,34,99.73,synthetic-extended
2026-04-20T09:30:00,INT-001,D21,Carpool,CP-2,40,109.66,synthetic-extended
2026-04-20T09:30:00,INT-001,D22,Exit,EX-1,40,97.34,synthetic-extended
2026-04-20T09:45:00,INT-001,D01,Toll,Toll-1,25,100.01,SimToll-15K-Day1
2026-04-20T09:45:00,INT-001,D02,North,N-1,31,80.0,SimToll-15K-Day1
2026-04-20T09:45:00,INT-001,D03,North,N-2,21,100.01,SimToll-15K-Day1
2026-04-20T09:45:00,INT-001,D04,North,N-3,18,100.01,SimToll-15K-Day1
2026-04-20T09:45:00,INT-001,D05,North,N-AGG,34,100.01,SimToll-15K-Day1
2026-04-20T09:45:00,INT-001,D06,Carpool,CP-1,26,100.01,SimToll-15K-Day1
2026-04-20T09:45:00,INT-001,D07,East,E-1,41,100.93,synthetic-extended
2026-04-20T09:45:00,INT-001,D08,East,E-2,45,108.24,synthetic-extended
2026-04-20T09:45:00,INT-001,D09,East,E-3,34,97.84,synthetic-extended
2026-04-20T09:45:00,INT-001,D10,East,E-AGG,41,102.53,synthetic-extended
2026-04-20T09:45:00,INT-001,D11,South,S-1,57,102.19,synthetic-extended
2026-04-20T09:45:00,INT-001,D12,South,S-2,49,106.17,synthetic-extended
2026-04-20T09:45:00,INT-001,D13,South,S-3,25,98.57,synthetic-extended
2026-04-20T09:45:00,INT-001,D14,South,S-AGG,48,97.57,synthetic-extended
2026-04-20T09:45:00,INT-001,D15,West,W-1,52,101.06,synthetic-extended
2026-04-20T09:45:00,INT-001,D16,West,W-2,35,107.14,synthetic-extended
2026-04-20T09:45:00,INT-001,D17,West,W-3,29,103.3,synthetic-extended
2026-04-20T09:45:00,INT-001,D18,West,W-AGG,46,103.86,synthetic-extended
2026-04-20T09:45:00,INT-001,D19,North,N-4,55,97.62,synthetic-extended
2026-04-20T09:45:00,INT-001,D20,Toll,Toll-2,28,98.41,synthetic-extended
2026-04-20T09:45:00,INT-001,D21,Carpool,CP-2,34,103.59,synthetic-extended
2026-04-20T09:45:00,INT-001,D22,Exit,EX-1,38,102.88,synthetic-extended
2026-04-20T10:00:00,INT-001,D01,Toll,Toll-1,15,100.01,SimToll-15K-Day1
2026-04-20T10:00:00,INT-001,D02,North,N-1,13,80.0,SimToll-15K-Day1
2026-04-20T10:00:00,INT-001,D03,North,N-2,13,100.01,SimToll-15K-Day1
2026-04-20T10:00:00,INT-001,D04,North,N-3,20,100.01,SimToll-15K-Day1
2026-04-20T10:00:00,INT-001,D05,North,N-AGG,22,100.01,SimToll-15K-Day1
2026-04-20T10:00:00,INT-001,D06,Carpool,CP-1,20,100.01,SimToll-15K-Day1
2026-04-20T10:00:00,INT-001,D07,East,E-1,17,53.25,synthetic-extended
2026-04-20T10:00:00,INT-001,D08,East,E-2,30,47.7,synthetic-extended
2026-04-20T10:00:00,INT-001,D09,East,E-3,23,62.7,synthetic-extended
2026-04-20T10:00:00,INT-001,D10,East,E-AGG,24,58.96,synthetic-extended
2026-04-20T10:00:00,INT-001,D11,South,S-1,30,59.62,synthetic-extended
2026-04-20T10:00:00,INT-001,D12,South,S-2,30,50.86,synthetic-extended
2026-04-20T10:00:00,INT-001,D13,South,S-3,12,59.34,synthetic-extended
2026-04-20T10:00:00,INT-001,D14,South,S-AGG,30,49.13,synthetic-extended
2026-04-20T10:00:00,INT-001,D15,West,W-1,27,55.74,synthetic-extended
2026-04-20T10:00:00,INT-001,D16,West,W-2,19,60.29,synthetic-extended
2026-04-20T10:00:00,INT-001,D17,West,W-3,18,62.69,synthetic-extended
2026-04-20T10:00:00,INT-001,D18,West,W-AGG,31,57.11,synthetic-extended
2026-04-20T10:00:00,INT-001,D19,North,N-4,26,48.01,synthetic-extended
2026-04-20T10:00:00,INT-001,D20,Toll,Toll-2,20,47.59,synthetic-extended
2026-04-20T10:00:00,INT-001,D21,Carpool,CP-2,20,47.7,synthetic-extended
2026-04-20T10:00:00,INT-001,D22,Exit,EX-1,21,61.17,synthetic-extended
2026-04-20T10:15:00,INT-001,D01,Toll,Toll-1,15,100.01,SimToll-15K-Day1
2026-04-20T10:15:00,INT-001,D02,North,N-1,19,80.0,SimToll-15K-Day1
2026-04-20T10:15:00,INT-001,D03,North,N-2,19,100.01,SimToll-15K-Day1
2026-04-20T10:15:00,INT-001,D04,North,N-3,12,100.01,SimToll-15K-Day1
2026-04-20T10:15:00,INT-001,D05,North,N-AGG,13,100.01,SimToll-15K-Day1
2026-04-20T10:15:00,INT-001,D06,Carpool,CP-1,19,100.01,SimToll-15K-Day1
2026-04-20T10:15:00,INT-001,D07,East,E-1,17,60.85,synthetic-extended
2026-04-20T10:15:00,INT-001,D08,East,E-2,28,51.37,synthetic-extended
2026-04-20T10:15:00,INT-001,D09,East,E-3,22,53.99,synthetic-extended
2026-04-20T10:15:00,INT-001,D10,East,E-AGG,26,58.89,synthetic-extended
2026-04-20T10:15:00,INT-001,D11,South,S-1,31,52.42,synthetic-extended
2026-04-20T10:15:00,INT-001,D12,South,S-2,27,54.94,synthetic-extended
2026-04-20T10:15:00,INT-001,D13,South,S-3,18,52.88,synthetic-extended
2026-04-20T10:15:00,INT-001,D14,South,S-AGG,33,51.27,synthetic-extended
2026-04-20T10:15:00,INT-001,D15,West,W-1,23,58.63,synthetic-extended
2026-04-20T10:15:00,INT-001,D16,West,W-2,18,53.89,synthetic-extended
2026-04-20T10:15:00,INT-001,D17,West,W-3,13,55.73,synthetic-extended
2026-04-20T10:15:00,INT-001,D18,West,W-AGG,29,48.64,synthetic-extended
2026-04-20T10:15:00,INT-001,D19,North,N-4,29,57.57,synthetic-extended
2026-04-20T10:15:00,INT-001,D20,Toll,Toll-2,17,54.13,synthetic-extended
2026-04-20T10:15:00,INT-001,D21,Carpool,CP-2,23,49.67,synthetic-extended
2026-04-20T10:15:00,INT-001,D22,Exit,EX-1,25,52.62,synthetic-extended
2026-04-20T10:30:00,INT-001,D01,Toll,Toll-1,13,100.01,SimToll-15K-Day1
2026-04-20T10:30:00,INT-001,D02,North,N-1,17,80.0,SimToll-15K-Day1
2026-04-20T10:30:00,INT-001,D03,North,N-2,16,100.01,SimToll-15K-Day1
2026-04-20T10:30:00,INT-001,D04,North,N-3,8,100.01,SimToll-15K-Day1
2026-04-20T10:30:00,INT-001,D05,North,N-AGG,16,100.01,SimToll-15K-Day1
2026-04-20T10:30:00,INT-001,D06,Carpool,CP-1,22,100.01,SimToll-15K-Day1
2026-04-20T10:30:00,INT-001,D07,East,E-1,19,62.24,synthetic-extended
2026-04-20T10:30:00,INT-001,D08,East,E-2,25,60.58,synthetic-extended
2026-04-20T10:30:00,INT-001,D09,East,E-3,24,47.56,synthetic-extended
2026-04-20T10:30:00,INT-001,D10,East,E-AGG,21,50.78,synthetic-extended
2026-04-20T10:30:00,INT-001,D11,South,S-1,30,52.79,synthetic-extended
2026-04-20T10:30:00,INT-001,D12,South,S-2,34,47.52,synthetic-extended
2026-04-20T10:30:00,INT-001,D13,South,S-3,13,57.86,synthetic-extended
2026-04-20T10:30:00,INT-001,D14,South,S-AGG,30,52.95,synthetic-extended
2026-04-20T10:30:00,INT-001,D15,West,W-1,23,56.18,synthetic-extended
2026-04-20T10:30:00,INT-001,D16,West,W-2,25,52.87,synthetic-extended
2026-04-20T10:30:00,INT-001,D17,West,W-3,16,57.39,synthetic-extended
2026-04-20T10:30:00,INT-001,D18,West,W-AGG,27,62.37,synthetic-extended
2026-04-20T10:30:00,INT-001,D19,North,N-4,24,58.77,synthetic-extended
2026-04-20T10:30:00,INT-001,D20,Toll,Toll-2,20,55.28,synthetic-extended
2026-04-20T10:30:00,INT-001,D21,Carpool,CP-2,25,48.88,synthetic-extended
2026-04-20T10:30:00,INT-001,D22,Exit,EX-1,22,58.26,synthetic-extended
2026-04-20T10:45:00,INT-001,D01,Toll,Toll-1,15,100.01,SimToll-15K-Day1
2026-04-20T10:45:00,INT-001,D02,North,N-1,17,80.0,SimToll-15K-Day1
2026-04-20T10:45:00,INT-001,D03,North,N-2,16,100.01,SimToll-15K-Day1
2026-04-20T10:45:00,INT-001,D04,North,N-3,10,100.01,SimToll-15K-Day1
2026-04-20T10:45:00,INT-001,D05,North,N-AGG,12,100.01,SimToll-15K-Day1
2026-04-20T10:45:00,INT-001,D06,Carpool,CP-1,15,100.01,SimToll-15K-Day1
2026-04-20T10:45:00,INT-001,D07,East,E-1,24,62.96,synthetic-extended
2026-04-20T10:45:00,INT-001,D08,East,E-2,28,57.69,synthetic-extended
2026-04-20T10:45:00,INT-001,D09,East,E-3,18,55.8,synthetic-extended
2026-04-20T10:45:00,INT-001,D10,East,E-AGG,24,61.26,synthetic-extended
2026-04-20T10:45:00,INT-001,D11,South,S-1,27,58.39,synthetic-extended
2026-04-20T10:45:00,INT-001,D12,South,S-2,27,59.7,synthetic-extended
2026-04-20T10:45:00,INT-001,D13,South,S-3,19,50.59,synthetic-extended
2026-04-20T10:45:00,INT-001,D14,South,S-AGG,28,59.67,synthetic-extended
2026-04-20T10:45:00,INT-001,D15,West,W-1,25,59.65,synthetic-extended
2026-04-20T10:45:00,INT-001,D16,West,W-2,17,52.77,synthetic-extended
2026-04-20T10:45:00,INT-001,D17,West,W-3,20,52.9,synthetic-extended
2026-04-20T10:45:00,INT-001,D18,West,W-AGG,32,49.08,synthetic-extended
2026-04-20T10:45:00,INT-001,D19,North,N-4,25,48.05,synthetic-extended
